,Year,Month,Day,Extent 10^6 sq km,Miassing 10^6 sq km,Source Data,datetime,jday
14525,2023,2,8,14.061,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.08/NSIDC0051_SEAICE_PS_N25km_20230208_v2.0.nc'],2023-02-08,39
14526,2023,2,9,14.047,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.09/NSIDC0051_SEAICE_PS_N25km_20230209_v2.0.nc'],2023-02-09,40
14527,2023,2,10,14.016,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.10/NSIDC0051_SEAICE_PS_N25km_20230210_v2.0.nc'],2023-02-10,41
14528,2023,2,11,14.051,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.11/NSIDC0051_SEAICE_PS_N25km_20230211_v2.0.nc'],2023-02-11,42
14529,2023,2,12,14.103,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.12/NSIDC0051_SEAICE_PS_N25km_20230212_v2.0.nc'],2023-02-12,43
14530,2023,2,13,14.149,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.13/NSIDC0051_SEAICE_PS_N25km_20230213_v2.0.nc'],2023-02-13,44
14531,2023,2,14,14.271,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.14/NSIDC0051_SEAICE_PS_N25km_20230214_v2.0.nc'],2023-02-14,45
14532,2023,2,15,14.328,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.15/NSIDC0051_SEAICE_PS_N25km_20230215_v2.0.nc'],2023-02-15,46
14533,2023,2,16,14.301,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.16/NSIDC0051_SEAICE_PS_N25km_20230216_v2.0.nc'],2023-02-16,47
14534,2023,2,17,14.26,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.17/NSIDC0051_SEAICE_PS_N25km_20230217_v2.0.nc'],2023-02-17,48
14535,2023,2,18,14.237,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.18/NSIDC0051_SEAICE_PS_N25km_20230218_v2.0.nc'],2023-02-18,49
14536,2023,2,19,14.25,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.19/NSIDC0051_SEAICE_PS_N25km_20230219_v2.0.nc'],2023-02-19,50
14537,2023,2,20,14.402,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.20/NSIDC0051_SEAICE_PS_N25km_20230220_v2.0.nc'],2023-02-20,51
14538,2023,2,21,14.339,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.21/NSIDC0051_SEAICE_PS_N25km_20230221_v2.0.nc'],2023-02-21,52
14539,2023,2,22,14.343,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.22/NSIDC0051_SEAICE_PS_N25km_20230222_v2.0.nc'],2023-02-22,53
14540,2023,2,23,14.359,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.23/NSIDC0051_SEAICE_PS_N25km_20230223_v2.0.nc'],2023-02-23,54
14541,2023,2,24,14.318,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.24/NSIDC0051_SEAICE_PS_N25km_20230224_v2.0.nc'],2023-02-24,55
14542,2023,2,25,14.34,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.25/NSIDC0051_SEAICE_PS_N25km_20230225_v2.0.nc'],2023-02-25,56
14543,2023,2,26,14.426,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.26/NSIDC0051_SEAICE_PS_N25km_20230226_v2.0.nc'],2023-02-26,57
14544,2023,2,27,14.469,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.27/NSIDC0051_SEAICE_PS_N25km_20230227_v2.0.nc'],2023-02-27,58
14545,2023,2,28,14.448,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.02.28/NSIDC0051_SEAICE_PS_N25km_20230228_v2.0.nc'],2023-02-28,59
14546,2023,3,1,14.535,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.01/NSIDC0051_SEAICE_PS_N25km_20230301_v2.0.nc'],2023-03-01,60
14547,2023,3,2,14.619,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.02/NSIDC0051_SEAICE_PS_N25km_20230302_v2.0.nc'],2023-03-02,61
14548,2023,3,3,14.632,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.03/NSIDC0051_SEAICE_PS_N25km_20230303_v2.0.nc'],2023-03-03,62
14549,2023,3,4,14.624,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.04/NSIDC0051_SEAICE_PS_N25km_20230304_v2.0.nc'],2023-03-04,63
14550,2023,3,5,14.636,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.05/NSIDC0051_SEAICE_PS_N25km_20230305_v2.0.nc'],2023-03-05,64
14551,2023,3,6,14.571,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.06/NSIDC0051_SEAICE_PS_N25km_20230306_v2.0.nc'],2023-03-06,65
14552,2023,3,7,14.607,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.07/NSIDC0051_SEAICE_PS_N25km_20230307_v2.0.nc'],2023-03-07,66
14553,2023,3,8,14.559,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.08/NSIDC0051_SEAICE_PS_N25km_20230308_v2.0.nc'],2023-03-08,67
14554,2023,3,9,14.558,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.09/NSIDC0051_SEAICE_PS_N25km_20230309_v2.0.nc'],2023-03-09,68
14555,2023,3,10,14.474,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.10/NSIDC0051_SEAICE_PS_N25km_20230310_v2.0.nc'],2023-03-10,69
14556,2023,3,11,14.451,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.11/NSIDC0051_SEAICE_PS_N25km_20230311_v2.0.nc'],2023-03-11,70
14557,2023,3,12,14.401,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.12/NSIDC0051_SEAICE_PS_N25km_20230312_v2.0.nc'],2023-03-12,71
14558,2023,3,13,14.416,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.13/NSIDC0051_SEAICE_PS_N25km_20230313_v2.0.nc'],2023-03-13,72
14559,2023,3,14,14.373,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.14/NSIDC0051_SEAICE_PS_N25km_20230314_v2.0.nc'],2023-03-14,73
14560,2023,3,15,14.351,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.15/NSIDC0051_SEAICE_PS_N25km_20230315_v2.0.nc'],2023-03-15,74
14561,2023,3,16,14.336,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.16/NSIDC0051_SEAICE_PS_N25km_20230316_v2.0.nc'],2023-03-16,75
14562,2023,3,17,14.404,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.17/NSIDC0051_SEAICE_PS_N25km_20230317_v2.0.nc'],2023-03-17,76
14563,2023,3,18,14.383,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.18/NSIDC0051_SEAICE_PS_N25km_20230318_v2.0.nc'],2023-03-18,77
14564,2023,3,19,14.381,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.19/NSIDC0051_SEAICE_PS_N25km_20230319_v2.0.nc'],2023-03-19,78
14565,2023,3,20,14.422,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.20/NSIDC0051_SEAICE_PS_N25km_20230320_v2.0.nc'],2023-03-20,79
14566,2023,3,21,14.307,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.21/NSIDC0051_SEAICE_PS_N25km_20230321_v2.0.nc'],2023-03-21,80
14567,2023,3,22,14.329,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.22/NSIDC0051_SEAICE_PS_N25km_20230322_v2.0.nc'],2023-03-22,81
14568,2023,3,23,14.388,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.23/NSIDC0051_SEAICE_PS_N25km_20230323_v2.0.nc'],2023-03-23,82
14569,2023,3,24,14.473,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.24/NSIDC0051_SEAICE_PS_N25km_20230324_v2.0.nc'],2023-03-24,83
14570,2023,3,25,14.399,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.25/NSIDC0051_SEAICE_PS_N25km_20230325_v2.0.nc'],2023-03-25,84
14571,2023,3,26,14.368,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.26/NSIDC0051_SEAICE_PS_N25km_20230326_v2.0.nc'],2023-03-26,85
14572,2023,3,27,14.311,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.27/NSIDC0051_SEAICE_PS_N25km_20230327_v2.0.nc'],2023-03-27,86
14573,2023,3,28,14.309,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.28/NSIDC0051_SEAICE_PS_N25km_20230328_v2.0.nc'],2023-03-28,87
14574,2023,3,29,14.267,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.29/NSIDC0051_SEAICE_PS_N25km_20230329_v2.0.nc'],2023-03-29,88
14575,2023,3,30,14.252,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.30/NSIDC0051_SEAICE_PS_N25km_20230330_v2.0.nc'],2023-03-30,89
14576,2023,3,31,14.205,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.03.31/NSIDC0051_SEAICE_PS_N25km_20230331_v2.0.nc'],2023-03-31,90
14577,2023,4,1,14.101,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.01/NSIDC0051_SEAICE_PS_N25km_20230401_v2.0.nc'],2023-04-01,91
14578,2023,4,2,14.082,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.02/NSIDC0051_SEAICE_PS_N25km_20230402_v2.0.nc'],2023-04-02,92
14579,2023,4,3,14.169,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.03/NSIDC0051_SEAICE_PS_N25km_20230403_v2.0.nc'],2023-04-03,93
14580,2023,4,4,14.096,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.04/NSIDC0051_SEAICE_PS_N25km_20230404_v2.0.nc'],2023-04-04,94
14581,2023,4,5,14.067,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.05/NSIDC0051_SEAICE_PS_N25km_20230405_v2.0.nc'],2023-04-05,95
14582,2023,4,6,14.033,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.06/NSIDC0051_SEAICE_PS_N25km_20230406_v2.0.nc'],2023-04-06,96
14583,2023,4,7,14.067,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.07/NSIDC0051_SEAICE_PS_N25km_20230407_v2.0.nc'],2023-04-07,97
14584,2023,4,8,14.045,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.08/NSIDC0051_SEAICE_PS_N25km_20230408_v2.0.nc'],2023-04-08,98
14585,2023,4,9,14.064,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.09/NSIDC0051_SEAICE_PS_N25km_20230409_v2.0.nc'],2023-04-09,99
14586,2023,4,10,14.156,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.10/NSIDC0051_SEAICE_PS_N25km_20230410_v2.0.nc'],2023-04-10,100
14587,2023,4,11,14.135,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.11/NSIDC0051_SEAICE_PS_N25km_20230411_v2.0.nc'],2023-04-11,101
14588,2023,4,12,14.034,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.12/NSIDC0051_SEAICE_PS_N25km_20230412_v2.0.nc'],2023-04-12,102
14589,2023,4,13,14.012,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.13/NSIDC0051_SEAICE_PS_N25km_20230413_v2.0.nc'],2023-04-13,103
14590,2023,4,14,13.988,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.14/NSIDC0051_SEAICE_PS_N25km_20230414_v2.0.nc'],2023-04-14,104
14591,2023,4,15,13.978,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.15/NSIDC0051_SEAICE_PS_N25km_20230415_v2.0.nc'],2023-04-15,105
14592,2023,4,16,14.037,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.16/NSIDC0051_SEAICE_PS_N25km_20230416_v2.0.nc'],2023-04-16,106
14593,2023,4,17,13.936,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.17/NSIDC0051_SEAICE_PS_N25km_20230417_v2.0.nc'],2023-04-17,107
14594,2023,4,18,13.969,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.18/NSIDC0051_SEAICE_PS_N25km_20230418_v2.0.nc'],2023-04-18,108
14595,2023,4,19,13.931,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.19/NSIDC0051_SEAICE_PS_N25km_20230419_v2.0.nc'],2023-04-19,109
14596,2023,4,20,13.905,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.20/NSIDC0051_SEAICE_PS_N25km_20230420_v2.0.nc'],2023-04-20,110
14597,2023,4,21,13.882,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.21/NSIDC0051_SEAICE_PS_N25km_20230421_v2.0.nc'],2023-04-21,111
14598,2023,4,22,13.818,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.22/NSIDC0051_SEAICE_PS_N25km_20230422_v2.0.nc'],2023-04-22,112
14599,2023,4,23,13.817,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.23/NSIDC0051_SEAICE_PS_N25km_20230423_v2.0.nc'],2023-04-23,113
14600,2023,4,24,13.792,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.24/NSIDC0051_SEAICE_PS_N25km_20230424_v2.0.nc'],2023-04-24,114
14601,2023,4,25,13.742,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.25/NSIDC0051_SEAICE_PS_N25km_20230425_v2.0.nc'],2023-04-25,115
14602,2023,4,26,13.647,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.26/NSIDC0051_SEAICE_PS_N25km_20230426_v2.0.nc'],2023-04-26,116
14603,2023,4,27,13.62,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.27/NSIDC0051_SEAICE_PS_N25km_20230427_v2.0.nc'],2023-04-27,117
14604,2023,4,28,13.566,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.28/NSIDC0051_SEAICE_PS_N25km_20230428_v2.0.nc'],2023-04-28,118
14605,2023,4,29,13.519,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.29/NSIDC0051_SEAICE_PS_N25km_20230429_v2.0.nc'],2023-04-29,119
14606,2023,4,30,13.5,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.04.30/NSIDC0051_SEAICE_PS_N25km_20230430_v2.0.nc'],2023-04-30,120
14607,2023,5,1,13.407,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.01/NSIDC0051_SEAICE_PS_N25km_20230501_v2.0.nc'],2023-05-01,121
14608,2023,5,2,13.432,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.02/NSIDC0051_SEAICE_PS_N25km_20230502_v2.0.nc'],2023-05-02,122
14609,2023,5,3,13.416,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.03/NSIDC0051_SEAICE_PS_N25km_20230503_v2.0.nc'],2023-05-03,123
14610,2023,5,4,13.394,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.04/NSIDC0051_SEAICE_PS_N25km_20230504_v2.0.nc'],2023-05-04,124
14611,2023,5,5,13.304,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.05/NSIDC0051_SEAICE_PS_N25km_20230505_v2.0.nc'],2023-05-05,125
14612,2023,5,6,13.256,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.06/NSIDC0051_SEAICE_PS_N25km_20230506_v2.0.nc'],2023-05-06,126
14613,2023,5,7,13.215,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.07/NSIDC0051_SEAICE_PS_N25km_20230507_v2.0.nc'],2023-05-07,127
14614,2023,5,8,13.161,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.08/NSIDC0051_SEAICE_PS_N25km_20230508_v2.0.nc'],2023-05-08,128
14615,2023,5,9,13.139,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.09/NSIDC0051_SEAICE_PS_N25km_20230509_v2.0.nc'],2023-05-09,129
14616,2023,5,10,13.065,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.10/NSIDC0051_SEAICE_PS_N25km_20230510_v2.0.nc'],2023-05-10,130
14617,2023,5,11,13.019,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.11/NSIDC0051_SEAICE_PS_N25km_20230511_v2.0.nc'],2023-05-11,131
14618,2023,5,12,12.983,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.12/NSIDC0051_SEAICE_PS_N25km_20230512_v2.0.nc'],2023-05-12,132
14619,2023,5,13,13.042,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.13/NSIDC0051_SEAICE_PS_N25km_20230513_v2.0.nc'],2023-05-13,133
14620,2023,5,14,12.998,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.14/NSIDC0051_SEAICE_PS_N25km_20230514_v2.0.nc'],2023-05-14,134
14621,2023,5,15,12.93,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.15/NSIDC0051_SEAICE_PS_N25km_20230515_v2.0.nc'],2023-05-15,135
14622,2023,5,16,12.875,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.16/NSIDC0051_SEAICE_PS_N25km_20230516_v2.0.nc'],2023-05-16,136
14623,2023,5,17,12.8,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.17/NSIDC0051_SEAICE_PS_N25km_20230517_v2.0.nc'],2023-05-17,137
14624,2023,5,18,12.779,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.18/NSIDC0051_SEAICE_PS_N25km_20230518_v2.0.nc'],2023-05-18,138
14625,2023,5,19,12.77,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.19/NSIDC0051_SEAICE_PS_N25km_20230519_v2.0.nc'],2023-05-19,139
14626,2023,5,20,12.725,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.20/NSIDC0051_SEAICE_PS_N25km_20230520_v2.0.nc'],2023-05-20,140
14627,2023,5,21,12.673,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.21/NSIDC0051_SEAICE_PS_N25km_20230521_v2.0.nc'],2023-05-21,141
14628,2023,5,22,12.581,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.22/NSIDC0051_SEAICE_PS_N25km_20230522_v2.0.nc'],2023-05-22,142
14629,2023,5,23,12.515,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.23/NSIDC0051_SEAICE_PS_N25km_20230523_v2.0.nc'],2023-05-23,143
14630,2023,5,24,12.516,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.24/NSIDC0051_SEAICE_PS_N25km_20230524_v2.0.nc'],2023-05-24,144
14631,2023,5,25,12.42,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.25/NSIDC0051_SEAICE_PS_N25km_20230525_v2.0.nc'],2023-05-25,145
14632,2023,5,26,12.355,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.26/NSIDC0051_SEAICE_PS_N25km_20230526_v2.0.nc'],2023-05-26,146
14633,2023,5,27,12.188,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.27/NSIDC0051_SEAICE_PS_N25km_20230527_v2.0.nc'],2023-05-27,147
14634,2023,5,28,12.215,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.28/NSIDC0051_SEAICE_PS_N25km_20230528_v2.0.nc'],2023-05-28,148
14635,2023,5,29,12.129,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.29/NSIDC0051_SEAICE_PS_N25km_20230529_v2.0.nc'],2023-05-29,149
14636,2023,5,30,12.094,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.30/NSIDC0051_SEAICE_PS_N25km_20230530_v2.0.nc'],2023-05-30,150
14637,2023,5,31,12.079,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.05.31/NSIDC0051_SEAICE_PS_N25km_20230531_v2.0.nc'],2023-05-31,151
14638,2023,6,1,11.937,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.01/NSIDC0051_SEAICE_PS_N25km_20230601_v2.0.nc'],2023-06-01,152
14639,2023,6,2,11.89,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.02/NSIDC0051_SEAICE_PS_N25km_20230602_v2.0.nc'],2023-06-02,153
14640,2023,6,3,11.861,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.03/NSIDC0051_SEAICE_PS_N25km_20230603_v2.0.nc'],2023-06-03,154
14641,2023,6,4,11.824,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.04/NSIDC0051_SEAICE_PS_N25km_20230604_v2.0.nc'],2023-06-04,155
14642,2023,6,5,11.801,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.05/NSIDC0051_SEAICE_PS_N25km_20230605_v2.0.nc'],2023-06-05,156
14643,2023,6,6,11.71,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.06/NSIDC0051_SEAICE_PS_N25km_20230606_v2.0.nc'],2023-06-06,157
14644,2023,6,7,11.589,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.07/NSIDC0051_SEAICE_PS_N25km_20230607_v2.0.nc'],2023-06-07,158
14645,2023,6,8,11.565,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.08/NSIDC0051_SEAICE_PS_N25km_20230608_v2.0.nc'],2023-06-08,159
14646,2023,6,9,11.567,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.09/NSIDC0051_SEAICE_PS_N25km_20230609_v2.0.nc'],2023-06-09,160
14647,2023,6,10,11.473,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.10/NSIDC0051_SEAICE_PS_N25km_20230610_v2.0.nc'],2023-06-10,161
14648,2023,6,11,11.399,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.11/NSIDC0051_SEAICE_PS_N25km_20230611_v2.0.nc'],2023-06-11,162
14649,2023,6,12,11.333,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.12/NSIDC0051_SEAICE_PS_N25km_20230612_v2.0.nc'],2023-06-12,163
14650,2023,6,13,11.223,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.13/NSIDC0051_SEAICE_PS_N25km_20230613_v2.0.nc'],2023-06-13,164
14651,2023,6,14,11.137,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.14/NSIDC0051_SEAICE_PS_N25km_20230614_v2.0.nc'],2023-06-14,165
14652,2023,6,15,11.095,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.15/NSIDC0051_SEAICE_PS_N25km_20230615_v2.0.nc'],2023-06-15,166
14653,2023,6,16,11.046,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.16/NSIDC0051_SEAICE_PS_N25km_20230616_v2.0.nc'],2023-06-16,167
14654,2023,6,17,11.058,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.17/NSIDC0051_SEAICE_PS_N25km_20230617_v2.0.nc'],2023-06-17,168
14655,2023,6,18,11.009,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.18/NSIDC0051_SEAICE_PS_N25km_20230618_v2.0.nc'],2023-06-18,169
14656,2023,6,19,10.921,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.19/NSIDC0051_SEAICE_PS_N25km_20230619_v2.0.nc'],2023-06-19,170
14657,2023,6,20,10.719,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.20/NSIDC0051_SEAICE_PS_N25km_20230620_v2.0.nc'],2023-06-20,171
14658,2023,6,21,10.554,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.21/NSIDC0051_SEAICE_PS_N25km_20230621_v2.0.nc'],2023-06-21,172
14659,2023,6,22,10.531,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.22/NSIDC0051_SEAICE_PS_N25km_20230622_v2.0.nc'],2023-06-22,173
14660,2023,6,23,10.482,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.23/NSIDC0051_SEAICE_PS_N25km_20230623_v2.0.nc'],2023-06-23,174
14661,2023,6,24,10.419,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.24/NSIDC0051_SEAICE_PS_N25km_20230624_v2.0.nc'],2023-06-24,175
14662,2023,6,25,10.258,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.25/NSIDC0051_SEAICE_PS_N25km_20230625_v2.0.nc'],2023-06-25,176
14663,2023,6,26,10.074,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.26/NSIDC0051_SEAICE_PS_N25km_20230626_v2.0.nc'],2023-06-26,177
14664,2023,6,27,9.985,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.27/NSIDC0051_SEAICE_PS_N25km_20230627_v2.0.nc'],2023-06-27,178
14665,2023,6,28,9.829,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.28/NSIDC0051_SEAICE_PS_N25km_20230628_v2.0.nc'],2023-06-28,179
14666,2023,6,29,9.73,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.29/NSIDC0051_SEAICE_PS_N25km_20230629_v2.0.nc'],2023-06-29,180
14667,2023,6,30,9.603,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.06.30/NSIDC0051_SEAICE_PS_N25km_20230630_v2.0.nc'],2023-06-30,181
14668,2023,7,1,9.422,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.01/NSIDC0051_SEAICE_PS_N25km_20230701_v2.0.nc'],2023-07-01,182
14669,2023,7,2,9.431,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.02/NSIDC0051_SEAICE_PS_N25km_20230702_v2.0.nc'],2023-07-02,183
14670,2023,7,3,9.368,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.03/NSIDC0051_SEAICE_PS_N25km_20230703_v2.0.nc'],2023-07-03,184
14671,2023,7,4,9.269,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.04/NSIDC0051_SEAICE_PS_N25km_20230704_v2.0.nc'],2023-07-04,185
14672,2023,7,5,9.161,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.05/NSIDC0051_SEAICE_PS_N25km_20230705_v2.0.nc'],2023-07-05,186
14673,2023,7,6,9.109,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.06/NSIDC0051_SEAICE_PS_N25km_20230706_v2.0.nc'],2023-07-06,187
14674,2023,7,7,9.033,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.07/NSIDC0051_SEAICE_PS_N25km_20230707_v2.0.nc'],2023-07-07,188
14675,2023,7,8,8.993,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.08/NSIDC0051_SEAICE_PS_N25km_20230708_v2.0.nc'],2023-07-08,189
14676,2023,7,9,8.906,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.09/NSIDC0051_SEAICE_PS_N25km_20230709_v2.0.nc'],2023-07-09,190
14677,2023,7,10,8.846,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.10/NSIDC0051_SEAICE_PS_N25km_20230710_v2.0.nc'],2023-07-10,191
